feature,importance_gain,importance_split
slope_Master_mpagado_3_window,289.36427345871925,65
slope_mttarjeta_master_debitos_automaticos_3_window,287.82371777296066,56
slope_Master_mconsumototal_2_window,287.8140986561775,60
slope_mcheques_depositados_6_window,275.1151242852211,56
TC_Total_msaldodolares,273.9761507511139,61
slope_mingresos_mensuales_3_window,270.99201345443726,36
cplazo_fijo_delta_4,262.4958325624466,50
Master_mconsumototal,261.46305203437805,62
active_quarter,259.520560413599,67
mprestamos_hipotecarios,251.92509526014328,43
slope_mcaja_ahorro_adicional_6_window,246.32211047410965,81
slope_mforex_buy_6_window,244.28496879339218,56
slope_Master_mpagado_2_window,241.38354581594467,59
slope_mplazo_fijo_dolares_3_window,238.6546793282032,71
slope_mflujo_cheques_6_window,234.92951291799545,58
slope_Master_mconsumosdolares_6_window,234.55076789855957,41
cprestamos_prendarios,233.39637306332588,38
slope_Master_mpagosdolares_6_window,222.06011390686035,45
cdiversificacion_financiera_delta_2,220.49227333068848,25
slope_mcheques_depositados_rechazados_12_window,212.90612173080444,27
slope_mplazo_fijo_dolares_2_window,212.6557565331459,46
cforex_delta_4,212.23688578605652,59
cdias_mora_promedio_delta_4,208.09111785888672,55
slope_Visa_mpagosdolares_3_window,203.02232199907303,67
cforex_delta_3,195.10810834169388,58
cempleadores_delta_4,189.737029671669,35
ctarjeta_visa_delta_3,180.94669038057327,17
cpayroll_trx_delta_2,179.68911355733871,44
cdiversificacion_financiera_delta_3,176.1756892800331,21
slope_minversion_ratio_6_window,175.06424954533577,56
mttarjeta_master_debitos_automaticos,174.9992471933365,42
mprestamos_prendarios,174.11724826693535,48
ccajas_extracciones,170.80976164340973,33
