feature,importance_gain,importance_split
Visa_Fvencimiento_lag_1_1,97.50487947463989,15
ccajas_consultas_delta_1,97.32835102081299,5
ctarjeta_visa_debitos_automaticos_lag_1,97.23748993873596,13
catm_trx,97.08102917671204,17
slope_Visa_mlimitecompra_3_window,96.96356964111328,11
TC_Total_mconsumosdolares,96.84153938293457,14
cpagomiscuentas_lag_2,96.64511966705322,15
mcuenta_debitos_automaticos_delta_1,96.28631091117859,21
matm_lag_1,95.38551902770996,13
cextraccion_autoservicio,94.12231981754303,16
mrentabilidad_annual_delta_1_1,93.63523030281067,7
cextraccion_autoservicio_lag_2,93.60995030403137,11
mextraccion_autoservicio_delta_2,92.25352025032043,11
slope_cprestamos_hipotecarios_2_window,91.92884969711304,13
Visa_msaldototal_delta_2,91.64458870887756,12
ctrx_60d_lag_2,91.26168918609619,11
mactivos_margen_delta_1_1,91.23591947555542,6
slope_Visa_mpagado_2_window,91.09631991386414,11
slope_catm_trx_other_2_window,90.90390944480896,11
Visa_fultimo_cierre_lag_1,90.33214962482452,17
