feature,importance_gain,importance_split
slope_mttarjeta_master_debitos_automaticos_3_window,108.80830056965351,69
slope_minversion_ratio_2_window,108.72083382308483,48
catm_trx_other_delta_2,105.61908707022667,70
slope_mcajeros_propios_descuentos_6_window,102.25019256770611,53
slope_mplazo_fijo_dolares_2_window,101.32821775972843,36
slope_mforex_buy_6_window,99.72581562399864,44
cseguro_vida,96.4897398352623,41
slope_Master_mpagado_3_window,94.68804962933064,55
ccaja_ahorro_delta_4,94.04250502586365,22
cempleadores_delta_3,92.39014637470245,36
cforex_delta_3,91.84555637836456,53
cforex_sell_delta_3,89.60067653656006,45
slope_mprestamos_prendarios_6_window,89.50472113490105,45
mttarjeta_master_debitos_automaticos,88.858642116189,40
